,text,retweet_count,favorite_count,retweeted,hour,minute,day,month,year,clean_text,length_text,positivity,negativity,neutral,compound,sentiment
101,@techbharatco @Apple @nothing @tim_cook @getpeid @Mrwhosetheboss 😄,1,1,False,1,18,2,8,2022,   _cook   ,11,0.0,0.0,1.0,0.0,neutral
102,@michaeljburry @elonmusk @jack @Meta @Twitter @paraga @instagram @facebook @YouTube @karpathy @JimmyAkin3000… https://t.co/4bIWOrDIK7,0,0,False,1,16,2,8,2022,          …  ,13,0.0,0.0,1.0,0.0,neutral
103,"@VadimYuryev @hishnash :-) insightful

3rd time's the charm w/ the  Silicon M3, God willing even the SSD would be… https://t.co/xloYyoD9Hj",0,0,False,1,15,2,8,2022,"  :- insightful3rd time's the charm w/ the  Silicon M3, God willing even the SSD would be…  ",93,0.242,0.0,0.758,0.5859,positive
104,"RT @JuddLegum: @SenatorSinema @BizRoundtable 8. Another member of the @BizRoundtable  is @Apple CEO @tim_cook.

Last year, Apple called on…",41,0,False,1,15,2,8,2022,"8. Another member of the   is  CEO _cook.Last year, Apple called on…",68,0.0,0.0,1.0,0.0,neutral
105,"Sure, the member for #Cook looks unhappy in the HoR, but I'm pretty sure Tim Wilson, Josh Frydenberg or Dave Sharma… https://t.co/FsEcx8SiMB",0,1,False,1,14,2,8,2022,"Sure, the member for Cook looks unhappy in the HoR, but I'm pretty sure Tim Wilson, Josh Frydenberg or Dave Sharma…  ",117,0.32,0.068,0.612,0.7906,positive
106,"@michaeljburry algorithms are going extreme in social medias X-D
It know puppies are universally liked

it's going… https://t.co/QGK5eBedxN",0,2,False,1,11,2,8,2022, algorithms are going extreme in social medias X-DIt know puppies are universally likedit's going…  ,100,0.0,0.0,1.0,0.0,neutral
107,"@OttogiBeefCurry @HansNoordsij @TeslaMotorsClub @Tesla Imagine if Tim Cook personally teased and promised, for 4+ y… https://t.co/BesSWNUmQc",0,0,False,1,9,2,8,2022,"    Imagine if Tim Cook personally teased and promised, for 4+ y…  ",67,0.182,0.161,0.657,0.0772,positive
108,"RT @JuddLegum: @SenatorSinema @BizRoundtable 8. Another member of the @BizRoundtable  is @Apple CEO @tim_cook.

Last year, Apple called on…",41,0,False,1,4,2,8,2022,"8. Another member of the   is  CEO _cook.Last year, Apple called on…",68,0.0,0.0,1.0,0.0,neutral
109,Tim Cook schließt große Übernahmen nicht aus https://t.co/TeQJa0TUzd,0,0,False,1,0,2,8,2022,Tim Cook schließt große Übernahmen nicht aus  ,46,0.0,0.0,1.0,0.0,neutral
110,@techbharatco @Apple @nothing @tim_cook @getpeid @Mrwhosetheboss 😆,0,0,False,0,57,2,8,2022,   _cook   ,11,0.0,0.0,1.0,0.0,neutral
111,"@Faithwisdom_ Back to the Future

it's like infinite wishes with the ability to go anywhere in timespace

God bless… https://t.co/8dQvhXzkhl",0,1,False,0,57,2,8,2022,_ Back to the Futureit's like infinite wishes with the ability to go anywhere in timespaceGod bless…  ,102,0.314,0.0,0.686,0.6597,positive
112,RT @taimoor18794705: @tim_cook Any chance for #Fortnite #ios,1,0,False,0,53,2,8,2022,_cook Any chance for Fortnite ios,33,0.286,0.0,0.714,0.25,positive
113,@tim_cook Any chance for #Fortnite #ios,1,0,False,0,53,2,8,2022,_cook Any chance for Fortnite ios,33,0.286,0.0,0.714,0.25,positive
114,"RT @JuddLegum: 9. In 2009, when Steve Jobs was CEO, Apple quit the @USChamber because the group was opposing climate action.

Now @tim_cook…",100,0,False,0,53,2,8,2022,"9. In 2009, when Steve Jobs was CEO, Apple quit the  because the group was opposing climate action.Now _cook…",109,0.0,0.0,1.0,0.0,neutral
115,I have purchased a new MacBook and its damaged.Filpkart says no return policy. Apple said connect filpkart. A middl… https://t.co/QIHB34Y1pX,0,0,False,0,50,2,8,2022,I have purchased a new MacBook and its damaged.Filpkart says no return policy. Apple said connect filpkart. A middl…  ,118,0.0,0.109,0.891,-0.296,negative
116,"@vaxxhaver @Blarney15573642 @FoxNews I bet he can say Yosemite and knows colonial troops didn’t man the airports ,… https://t.co/hYQcbPzxmk",0,0,False,0,49,2,8,2022,"   I bet he can say Yosemite and knows colonial troops didn’t man the airports ,…  ",83,0.0,0.0,1.0,0.0,neutral
117,"RT @techbharatco: @Apple @nothing @tim_cook @getpeid @Mrwhosetheboss, this very much explains what you were trying to say during your whole…",15,0,False,0,45,2,8,2022,"_cook  , this very much explains what you were trying to say during your whole…",79,0.0,0.0,1.0,0.0,neutral
118,@techbharatco @Apple @nothing @tim_cook @getpeid @Mrwhosetheboss 😃😆,0,0,False,0,45,2,8,2022,   _cook   ,11,0.0,0.0,1.0,0.0,neutral
119,RT @Fxnmi_: Doyin went to beg for food from Chichi but Hermes is hellbent on passing the gist that she carried pot for Deji. Someone that d…,4,0,False,0,42,2,8,2022,_: Doyin went to beg for food from Chichi but Hermes is hellbent on passing the gist that she carried pot for Deji. Someone that d…,131,0.0,0.0,1.0,0.0,neutral
120,Both @Apple and @Microsoft can make an #accessiblility option allowing these inaccessible scroll bars to be overrid… https://t.co/JzmZZ68yau,0,0,False,0,37,2,8,2022,Both  and  can make an accessiblility option allowing these inaccessible scroll bars to be overrid…  ,101,0.0,0.0,1.0,0.0,neutral
121,@Apple @tim_cook @TuckerCarlson I’m betting China tamps down on the amount of chips flowing out of Taiwan because o… https://t.co/bIradijwnv,0,0,False,0,27,2,8,2022, _cook  I’m betting China tamps down on the amount of chips flowing out of Taiwan because o…  ,94,0.0,0.0,1.0,0.0,neutral
122,"@dan613 @pasadena792 @MacRumors @HartleyCharlton @Apple @tim_cook I loved the simplicity of Airport, as well as a super easy UI.",0,2,False,0,24,2,8,2022,"     _cook I loved the simplicity of Airport, as well as a super easy UI.",73,0.561,0.0,0.439,0.9153,positive
123,"RT @mysmartprice: Apple CEO Tim Cook, during the June earnings call has said that #Android users are switching to iPhones on a record numbe…",14,0,False,0,23,2,8,2022,"Apple CEO Tim Cook, during the June earnings call has said that Android users are switching to iPhones on a record numbe…",121,0.0,0.0,1.0,0.0,neutral
124,"Zenfone 9 = 5.77 x 2.68 x 0.36 in. 

Does this mean my iPhone 13 Pro (5.78 x 2.81 x 0.30 in) now qualifies as a “co… https://t.co/O4eoT1Ag8Q",0,1,False,0,23,2,8,2022,Zenfone 9 = 5.77 x 2.68 x 0.36 in. Does this mean my iPhone 13 Pro 5.78 x 2.81 x 0.30 in now qualifies as a “co…  ,114,0.0,0.0,1.0,0.0,neutral
125,RT @mingchikuo: source: https://t.co/pjPx6wT8To https://t.co/1AGjgdeMuo,6,0,False,0,3,2,8,2022,source:    ,11,0.0,0.0,1.0,0.0,neutral
126,RT @ActualiteApple: #TimCook (@tim_cook) nous en dit davantage sur la stratégie d'#Apple (@Apple) 🌍 [https://t.co/t5JNHFrKxs] https://t.co/…,1,0,False,0,0,2,8,2022,TimCook _cook nous en dit davantage sur la stratégie d'Apple   [ ]  /…,70,0.0,0.0,1.0,0.0,neutral
127,"“We rarely control the timing of opportunities, but we can control our preparation.” - @tim_cook",0,0,False,0,0,2,8,2022,"“We rarely control the timing of opportunities, but we can control our preparation.” - _cook",92,0.114,0.0,0.886,0.2023,positive
128,#TimCook (@tim_cook) nous en dit davantage sur la stratégie d'#Apple (@Apple) 🌍 [https://t.co/t5JNHFrKxs] https://t.co/brfberR3PU,1,0,False,0,0,2,8,2022,TimCook _cook nous en dit davantage sur la stratégie d'Apple   [ ]  ,68,0.0,0.0,1.0,0.0,neutral
129,"@IssaccessN @Apple I found it distracting. It took me out of the story. Every time he said or did something evil, I… https://t.co/JZ0VWdXVQc",0,1,False,23,59,1,8,2022,"  I found it distracting. It took me out of the story. Every time he said or did something evil, I…  ",101,0.0,0.268,0.732,-0.765,negative
130,"@apple @tim_cook
is this true?

Gotta “think different” -
 ‘cause of what happens if we don’t. https://t.co/JEiPmpFbNi",0,0,False,23,55,1,8,2022, _cookis this true?Gotta “think different” - ‘cause of what happens if we don’t.  ,82,0.0,0.0,1.0,0.0,neutral
131,"[Reminder] Apple CEO Tim Cook owns #bitcoin 

https://t.co/cbgmDNz3PT",0,0,False,23,54,1,8,2022,[Reminder] Apple CEO Tim Cook owns bitcoin  ,44,0.0,0.0,1.0,0.0,neutral
132,@tim_cook Tim where's the apple card for the rest of the world..,0,0,False,23,52,1,8,2022,_cook Tim where's the apple card for the rest of the world..,60,0.0,0.0,1.0,0.0,neutral
133,@JuddLegum @USChamber @tim_cook You’d think .@tim_cook and .@Apple would lead the way. How disappointing for such a… https://t.co/o4Srt8Pew9,0,0,False,23,52,1,8,2022,  _cook You’d think ._cook and . would lead the way. How disappointing for such a…  ,84,0.0,0.186,0.814,-0.4939,negative
134,@tim_cook Tim where's the apple card for the rest of the world.. I've been waiting for this for a long time,0,0,False,23,52,1,8,2022,_cook Tim where's the apple card for the rest of the world.. I've been waiting for this for a long time,103,0.0,0.0,1.0,0.0,neutral
135,"RT @Tejas69454416: @techbharatco @Apple @nothing @tim_cook @getpeid @Mrwhosetheboss Good morning brother, first goodmorning from my side, e…",2,0,False,23,50,1,8,2022,"_cook   Good morning brother, first goodmorning from my side, e…",64,0.244,0.0,0.756,0.4404,positive
136,RT @marsmaphya: @NothingorNot @newstapa @OhmyNews_Korea @Chosun @TheHeraldBiz @yonhaptweet @maekyungsns @joongangilbo @hanitweet @JTBC_news…,1,0,False,23,50,1,8,2022,_Korea       _news…,19,0.0,0.0,1.0,0.0,neutral
137,"@SenatorSinema I’d hate to be the Democratic senator who screws the world. Think like Steve Jobs, not Tim Cook. https://t.co/JTyRkz1qV6",0,0,False,23,49,1,8,2022," I’d hate to be the Democratic senator who screws the world. Think like Steve Jobs, not Tim Cook.  ",99,0.108,0.246,0.647,-0.4939,negative
138,"@LinusTech This's wise,congrats @linusgsebastian, @FrameworkPuter &amp; R2R @fighttorepair 

Problem w/ modular would b… https://t.co/PO9oYwpANF",0,0,False,23,42,1,8,2022," This's wise,congrats ,  &amp; R2R  Problem w/ modular would b…  ",65,0.0,0.231,0.769,-0.4019,negative
139,@tim_cook When Is Apple going to make hearing aids?  You have perfected sound quality with ear buds.  People will l… https://t.co/J02ykuUpkG,0,0,False,23,30,1,8,2022,_cook When Is Apple going to make hearing aids?  You have perfected sound quality with ear buds.  People will l…  ,114,0.163,0.0,0.837,0.5719,positive
140,Apple CEO Tim Cook is concerned about coding skills and the future of coding in general as the demand for coding ta… https://t.co/bppwDc2kmZ,0,7,False,23,30,1,8,2022,Apple CEO Tim Cook is concerned about coding skills and the future of coding in general as the demand for coding ta…  ,118,0.0,0.067,0.933,-0.128,negative
141,"Падаль,больная падаль,жрущая душу одной несчастной женщины!,которую все хотят убить!Вперед,швали!
Больше 55 тысяч а… https://t.co/lf2ksJdXsI",0,0,False,23,19,1,8,2022,"Падаль,больная падаль,жрущая душу одной несчастной женщины!,которую все хотят убить!Вперед,швали!Больше 55 тысяч а…  ",117,0.0,0.0,1.0,0.0,neutral
142,"Apple teases Metaverse plans, CEO Tim Cook plans to expand to AR apps https://t.co/h9jpCo58wa",0,2,False,23,18,1,8,2022,"Apple teases Metaverse plans, CEO Tim Cook plans to expand to AR apps  ",71,0.148,0.142,0.71,0.0258,neutral
143,RT @marsmaphya: @NothingorNot @newstapa @OhmyNews_Korea @Chosun @TheHeraldBiz @yonhaptweet @maekyungsns @joongangilbo @hanitweet @JTBC_news…,1,0,False,23,17,1,8,2022,_Korea       _news…,19,0.0,0.0,1.0,0.0,neutral
144,@NothingorNot @newstapa @OhmyNews_Korea @Chosun @TheHeraldBiz @yonhaptweet @maekyungsns @joongangilbo @hanitweet… https://t.co/iDIlJNnKzj,1,0,False,23,17,1,8,2022,  _Korea      …  ,17,0.0,0.0,1.0,0.0,neutral
145,"A fonte original fez apenas uma ligeira referência ao ""Netflix"". Nem Tim Cook foi questionado sobre a compra de tal… https://t.co/10Zj3AeS2d",0,0,False,23,15,1,8,2022,"A fonte original fez apenas uma ligeira referência ao ""Netflix"". Nem Tim Cook foi questionado sobre a compra de tal…  ",118,0.108,0.0,0.892,0.3182,positive
146,@tim_cook why is Truth Social still in the App Store? Why is Apple supporting hate &amp; the insurrection? https://t.co/GwUAj6ljaW,0,1,False,23,12,1,8,2022,_cook why is Truth Social still in the App Store? Why is Apple supporting hate &amp; the insurrection?  ,104,0.229,0.153,0.618,0.2168,positive
147,"@GucktWilma Die Idee solltest du Tim Cook schicken!
Dann erfindet er das iPad neu.
😉",0,1,False,23,10,1,8,2022, Die Idee solltest du Tim Cook schicken!Dann erfindet er das iPad neu.,70,0.0,0.276,0.724,-0.636,negative
148,"Corporations versus the climate , by @JuddLegum https://t.co/75Ylw0D7ER Apple did not respond to Popular Informatio… https://t.co/OpP6qIjMl8",0,0,False,22,58,1,8,2022,"Corporations versus the climate , by    Apple did not respond to Popular Informatio…  ",86,0.0,0.163,0.837,-0.3252,negative
149,@tim_cook Awesome Mr.Cook and thank you!,0,0,False,22,55,1,8,2022,_cook Awesome Mr.Cook and thank you!,36,0.633,0.0,0.367,0.784,positive
150,RT @marsmaphya: @NothingorNot @newstapa @OhmyNews_Korea @Chosun @TheHeraldBiz @yonhaptweet @maekyungsns @joongangilbo @hanitweet @JTBC_news…,1,0,False,22,55,1,8,2022,_Korea       _news…,19,0.0,0.0,1.0,0.0,neutral
151,@NothingorNot @newstapa @OhmyNews_Korea @Chosun @TheHeraldBiz @yonhaptweet @maekyungsns @joongangilbo @hanitweet… https://t.co/hmfl9LeKOK,1,0,False,22,54,1,8,2022,  _Korea      …  ,17,0.0,0.0,1.0,0.0,neutral
152,Tim to go cook dinner for tonight!!,0,0,False,22,51,1,8,2022,Tim to go cook dinner for tonight!!,35,0.0,0.0,1.0,0.0,neutral
153,"RT @JuddLegum: 9. In 2009, when Steve Jobs was CEO, Apple quit the @USChamber because the group was opposing climate action.

Now @tim_cook…",100,0,False,22,47,1,8,2022,"9. In 2009, when Steve Jobs was CEO, Apple quit the  because the group was opposing climate action.Now _cook…",109,0.0,0.0,1.0,0.0,neutral
154,"RT @JuddLegum: @SenatorSinema @BizRoundtable 8. Another member of the @BizRoundtable  is @Apple CEO @tim_cook.

Last year, Apple called on…",41,0,False,22,47,1,8,2022,"8. Another member of the   is  CEO _cook.Last year, Apple called on…",68,0.0,0.0,1.0,0.0,neutral
155,"RT @JuddLegum: 9. In 2009, when Steve Jobs was CEO, Apple quit the @USChamber because the group was opposing climate action.

Now @tim_cook…",100,0,False,22,47,1,8,2022,"9. In 2009, when Steve Jobs was CEO, Apple quit the  because the group was opposing climate action.Now _cook…",109,0.0,0.0,1.0,0.0,neutral
156,"RT @JuddLegum: @SenatorSinema @BizRoundtable 8. Another member of the @BizRoundtable  is @Apple CEO @tim_cook.

Last year, Apple called on…",41,0,False,22,47,1,8,2022,"8. Another member of the   is  CEO _cook.Last year, Apple called on…",68,0.0,0.0,1.0,0.0,neutral
157,RT @marsmaphya: @NothingorNot @newstapa @OhmyNews_Korea @Chosun @TheHeraldBiz @yonhaptweet @maekyungsns @joongangilbo @hanitweet @JTBC_news…,1,0,False,22,45,1,8,2022,_Korea       _news…,19,0.0,0.0,1.0,0.0,neutral
158,@NothingorNot @newstapa @OhmyNews_Korea @Chosun @TheHeraldBiz @yonhaptweet @maekyungsns @joongangilbo @hanitweet… https://t.co/EIem900iwk,1,0,False,22,45,1,8,2022,  _Korea      …  ,17,0.0,0.0,1.0,0.0,neutral
159,"RT @dmihalopoulos: As @WBEZ first reported this morning, Cook County’s chief judge, Tim Evans, has called on Sheriff Tom Dart to increase s…",3,0,False,22,43,1,8,2022,"As  first reported this morning, Cook County’s chief judge, Tim Evans, has called on Sheriff Tom Dart to increase s…",116,0.108,0.0,0.892,0.3182,positive
160,.@Nike and John Donahoe: Speak up now for historic climate legislation. Congress needs to hear from you! Let’s powe… https://t.co/djt9HivObe,0,1,False,22,43,1,8,2022,. and John Donahoe: Speak up now for historic climate legislation. Congress needs to hear from you! Let’s powe…  ,113,0.0,0.0,1.0,0.0,neutral
161,Todo apunta a que Tim Cook mantendría vivo el proyecto del Apple Car con la contratación del legendario diseñador L… https://t.co/Dw4YO9QsMY,0,1,False,22,40,1,8,2022,Todo apunta a que Tim Cook mantendría vivo el proyecto del Apple Car con la contratación del legendario diseñador L…  ,118,0.0,0.0,1.0,0.0,neutral
162,.@Apple and @tim_cook: Speak up now for historic climate legislation. Congress needs to hear from you! Let’s power… https://t.co/FnFmVdvK00,0,1,False,22,39,1,8,2022,. and _cook: Speak up now for historic climate legislation. Congress needs to hear from you! Let’s power…  ,107,0.0,0.0,1.0,0.0,neutral
163,"@GrahamBlog @tim_cook @FBI My, my, my looks like you're in trouble.",0,0,False,22,38,1,8,2022," _cook  My, my, my looks like you're in trouble.",48,0.205,0.221,0.574,-0.0516,negative
164,"RT @SirnaTony: Does @Apple support the big climate bill in Congress?

@tim_cook - speak up now for historic climate legislation. Congress n…",4,0,False,22,37,1,8,2022,Does  support the big climate bill in Congress?_cook - speak up now for historic climate legislation. Congress n…,113,0.137,0.0,0.863,0.4019,positive
165,"RT @techbharatco: @Apple @nothing @tim_cook @getpeid @Mrwhosetheboss, this very much explains what you were trying to say during your whole…",15,0,False,22,36,1,8,2022,"_cook  , this very much explains what you were trying to say during your whole…",79,0.0,0.0,1.0,0.0,neutral
